id	filename	md5	size	state
4676f54c-44e6-44be-8ca9-2304b1eeee36	79f55c96-edea-4b81-a4de-5df5e55df162_wxs_gdc_realn.bam	141449f56b27a355c873e4fad43f346d	28190408045	released
56b19e8b-b39f-4517-af34-0ef1e5a32190	a966904f-e8dd-473c-8626-84c25d7e0d6c_wxs_gdc_realn.bam	0406e5b4fd04002b9274d2d5271f1c79	37056436768	released
bc248825-bb81-452d-945d-2efd8ea68ee7	ff422b83-8a29-41b3-8e73-2909fe3521da_wxs_gdc_realn.bam	78b3b508778dc64cc66fa24968b67cd2	36914558026	released
58ab382b-ac1c-4fa3-8cac-2e0ce450232f	1dab1c73-daeb-4900-9fa1-61656237024a_wxs_gdc_realn.bam	9ff4d5e9577d6e103f13e7a3f49c10fa	29267559166	released
b3fcdc80-c0f9-4c4c-bff7-0f11eecda8fc	db9d40fb-bfce-4c3b-a6c2-41c5c88982f1_wxs_gdc_realn.bam	58fced161ed6211dc162e312c4753ab8	16074798034	released
9f527cc6-2346-4ee1-b57b-14220295da3b	9a7548dc-fc79-4ad4-a324-0e9f63c91a20_wxs_gdc_realn.bam	b9d7857b9ba32a5d42a94f42bbc1c9a7	50608057362	released
8bf56108-ba4c-44cb-9178-ce1200d5e636	2afd1023-472c-4d73-a303-980c4e755a5d_wxs_gdc_realn.bam	35393ccacafd4092cbc1b9627e746cd0	12831672494	released
35bd5d24-66f4-4bd5-9a6b-2bdb5be4bd31	dfbfaff6-e80b-4c47-8539-5ef2723f6ed9_wxs_gdc_realn.bam	7cff315d5b7bf167ec28a7b13538328e	14262136365	released
dde9fed1-3d60-488b-a336-032df86928d3	a9132e75-b777-4399-969c-d1e8fab91117_wxs_gdc_realn.bam	30e77369821640b4d3b2ddd92a63583f	26122652048	released
afd2cc14-b996-430d-ad8a-1dbcc38387b6	9bc8dbab-c700-498c-8ff7-ccc62c911349_wxs_gdc_realn.bam	46f8be97c167d83ad4951d453ed3de9c	47985151036	released
28a0120d-00a0-4156-b2c0-6bcab8daad1e	d2910522-0610-4cef-a499-7bb1d7cb7c84_wxs_gdc_realn.bam	b6e9ab38e15e0b79d6783a295007005d	20370532694	released
872d9f28-f5c7-4890-9203-e60456bc3036	8dea96d9-5017-4872-a84e-33bfd2f37b7a_wxs_gdc_realn.bam	a669661936bf6bd5b03185dec8774741	20873567338	released
7dcf1d87-9d00-416c-95c5-47da09919aa1	a238f21f-ca46-4759-b5b7-f8c3810dfbdb_wxs_gdc_realn.bam	6c25806faac51037bfb4388cd06145bf	19306122032	released
fc463021-b57f-4411-ace3-1e44313e160e	edb6d161-8f50-4c11-8246-487c4ea9a55d_wxs_gdc_realn.bam	c2b7964de0b3174f9b3625bda47558ec	24000634526	released
a36f70dd-7e2d-41e1-995a-ba33cd50f572	3ad6a505-3409-4b03-80fc-f69d88303bb9_wxs_gdc_realn.bam	9f22fd0cfc02dd7e39115bc5e4e88a72	10357113165	released
917bdde3-92f6-472a-9f2e-4a123f10097f	cf7bd3e2-fe1d-43bc-a1dd-14197984162e_wxs_gdc_realn.bam	91ddeb8def054ae64626f859bfc66416	25589028126	released
3a235fe5-8f7f-4988-af1e-604603a04f0d	d2ed0f51-2c5c-44b5-97a2-b3e83b1467ed_wxs_gdc_realn.bam	ec22ecc0da838c14af60663b77e95484	17822522281	released
3db7d007-a93e-4022-a064-95340a06f7fd	bbdeaaa2-efd9-4442-997d-c7353f245f66_wxs_gdc_realn.bam	767c65606dcc4d539cb75bca09bcd28d	11344241000	released
6dc2cc1e-29e0-4b32-94a2-cc1317b0527f	bca403d9-48ff-4534-ba33-94b8fb9fee0f_wxs_gdc_realn.bam	2a7d0e6888c2bea33ef504c6e075c011	18060773735	released
4d9aa198-c177-4055-9b96-46d0d5354bd6	edc2ac11-3828-41d0-abf8-976ea7c5b348_wxs_gdc_realn.bam	97879df3738775524f0b3913ae4d02a0	26323177483	released
565ef653-f7be-4e26-9142-afda70abec14	6e15e39d-f36b-44bf-ae27-2f52d88ef9dd_wxs_gdc_realn.bam	92aa1730982db5f8a580e7d188a6d281	20308107309	released
a6712b44-9357-4ec3-b0b5-9c7b451c104b	08778f40-d895-46f1-8e7b-122fc598418b_wxs_gdc_realn.bam	f0e6e7fb249e761437cd66e55707df1f	22886826986	released
8d10d53f-210a-4e03-8bd2-51d19ac8d4ad	16cfd410-cb75-4177-884e-c3abf7e4aebb_wxs_gdc_realn.bam	f71156ff751690a109d356c54c2a4be5	15099590945	released
de836325-45ca-4128-992d-491bdf44e63c	edfc49b5-8519-44db-8c28-b6ad20a7a77a_wxs_gdc_realn.bam	c5c56917d4f8896365883d0def1f3204	22794300104	released
b00f4479-880e-40c3-8119-d54ba0bbe781	dbbc85cd-811a-4d6a-b515-3ea1f6f01ea5_wxs_gdc_realn.bam	cc2ffa2c77c3a0703d732ab65db8982c	22376813499	released
f7070d95-6e28-4a8a-ab54-ccecbc944197	a876398c-5b1d-444f-a360-5fe2db697480_wxs_gdc_realn.bam	39f6205827e4faacd7e4c549e0b1c92e	27105694288	released
4b22a305-d69a-48d6-bee4-8daf60392039	9515373a-d982-45fa-b8f9-363f9ba8649f_wxs_gdc_realn.bam	f4bfd71eba5584d3f0223f11caefa41f	20008686873	released
9fb70387-fae2-4f9a-97d5-452f017cea77	878b308b-e9d9-48ed-8654-86971ef43f22_wxs_gdc_realn.bam	513cfa1ed87530a48b175ffdf2499df8	19859510328	released
2be14bad-83de-4f05-bc28-f00fd8e579b3	b4a473ab-e3f9-4827-b4fc-30038f3cf711_wxs_gdc_realn.bam	ca38cee8ca4e9f259193876f6b19c574	21592850292	released
5a5c4a15-73fb-47ed-9b40-c6d798dde0ed	63a9d14f-d91a-47af-8ef6-8124193aa110_wxs_gdc_realn.bam	2ca2e251c6030616e4d116bab30e518d	25133346145	released
1560237b-9ad0-4cf9-8bc0-d15acc9efaf3	2454d30f-1ca5-4f01-bfce-6ae10e84e75a_wxs_gdc_realn.bam	cc1b2fa46284751c837baddf9a1daf40	20222441759	released
503a61f6-3a77-4a1d-ace2-10f261d9c928	c5b1f426-562e-44e4-bcce-ce2ff6d969c8_wxs_gdc_realn.bam	b73576d96db9a4929c9973a20e9f4e74	30804504345	released
2c54f07b-aab2-471e-8e5a-2fd2d6c65f71	6d63e128-669b-4ac6-b2d3-10f6d7cf82d1_wxs_gdc_realn.bam	d6d64445b7d4cdc92d1b21033aac74df	29561084083	released
ab893e54-a8d7-4803-bea4-c7aebc0a22a0	a2bbb02b-3046-4633-9b5c-6ff4222a10d8_wxs_gdc_realn.bam	864dd915ee2cfa8e354dc5db5e50cc75	16092844129	released
7ef0b3e0-29ff-4080-a88a-a9195b64a796	73651880-cfbd-4f8d-8031-a14b3ac65454_wxs_gdc_realn.bam	58dd5d2de45c0478455210ce3614e09d	23338928738	released
8dec1f0d-baed-4dd7-a9b4-c6ec244460b8	48e5f4e0-7f51-47f6-a508-347ed3638a6d_wxs_gdc_realn.bam	19cd0164fb7410a25f6b0514a350398b	43240738346	released
4a4dbc98-c7b6-40d3-97b5-729ea7a88506	62188c38-1f49-4f09-bd46-f60922cd3e4a_wxs_gdc_realn.bam	cf885f99423ba75ed2b59d062e2b8099	22804030776	released
316659c9-8fdf-4e1b-b7cf-ecafab2a80ad	7822a6b1-68c8-4675-993c-c4b54a510c09_wxs_gdc_realn.bam	acab56a457c33786a55d7b6c6e8fb482	14541947911	released
14144bbd-3f17-4cb3-9db4-2063b0f46281	c033740f-b98c-453b-b290-6a1d7d81b72a_wxs_gdc_realn.bam	5fa7693b60c9352cc69f6f953e74f118	13141849765	released
860b6874-c133-4af5-8e94-db17e93d2d15	4b8b9e5a-517f-4c80-862a-032f78617cce_wxs_gdc_realn.bam	bf3a43b6b0340178ad1c563eca330d07	23493305851	released
b1714c46-59db-4250-8359-6a852d0e78ac	402abf40-5a01-467d-a5be-b9101743f34b_wxs_gdc_realn.bam	a169b4996a7849a9621e8efbb2721019	27628894904	released
31215ce3-5c8d-4a60-82b7-9c7c57cf2db9	8f64ba22-0958-4fdb-8161-f83cfe57c95d_wxs_gdc_realn.bam	4695047a6b5b2142dd0b31afd9c07044	27837525892	released
572db7c3-c518-4ac1-8008-adc584c0f658	46ae2a1c-e694-4a86-b127-e6fbaa676b69_wxs_gdc_realn.bam	51c6f62e8fcbf89f701436c4d2eb205a	23931320848	released
d039c1c0-c541-4090-adcb-56293efb1e1c	6c3891a9-baa9-4309-9974-d82fd5f97417_wxs_gdc_realn.bam	e21141177cd28d0fb14034dd3139eb95	14303506458	released
e2c28282-b0c6-4fde-b619-000cf8967d6e	24ba5501-8097-4af6-b12c-bb6dcbe10cac_wxs_gdc_realn.bam	1f8bbeab946d644f6a67e2539a7ea986	26924238593	released
2912e314-f6a7-4f4a-94ac-20db2c8f793b	d6936adf-adbc-4cb1-b7cb-c7ef255864d1_wxs_gdc_realn.bam	8a1896eaf35d82bbca9bc45d8c20e9e2	23386806396	released
02449ef5-bcd8-45fe-aed0-08ab8bf7da48	69990efb-cbdc-4364-b4c0-53a3a921b3ec_wxs_gdc_realn.bam	a56516d5fb9b48088b9943a322738408	17566379316	released
d7952918-d64d-4318-b6d9-a19d5ed16fce	2c1a2795-e195-4f8d-a062-373aab5c50fc_wxs_gdc_realn.bam	610c8dbdb507ff5a332f668b79b10b0e	18480861872	released
c827e771-811d-4dd4-9bf5-b073eaf25d1b	38726a6a-7c67-43c9-b795-71512b2a6f7f_wxs_gdc_realn.bam	d094476cd4f230075d682f6c2e259cec	22554690345	released
5b34c0d7-c427-47d8-8407-79cdb353eb16	120f55df-5d1d-4073-a21a-632c892d3da9_wxs_gdc_realn.bam	10baf6208cb5b60d1b0a17c7aa2b7c5a	28295067524	released
8a726905-6b52-4b7c-aad0-75afc5e52646	7fcd5fda-8155-4b48-afb9-9e7958627113_wxs_gdc_realn.bam	0933e5998e91c5d41c825ce69ee10676	21293847148	released
a58dfe93-0a1e-4f1a-aaca-816842d40231	e7d12cf9-bc24-4566-a54d-3a0bf7ae3bd0_wxs_gdc_realn.bam	b465ffa755c408bfb43f84fc64aeb1c5	29900989454	released
534d8ede-ac40-47db-aa7f-d55e0b8b7279	a411cfe0-378e-4919-94e6-4c3beb8f61ca_wxs_gdc_realn.bam	05574751afeed525b91a9d9f567c7209	28584654928	released
ed39eef9-9a1c-4fda-81a7-fca28532f0aa	efeb884c-b13d-46ba-90b0-5b23593b53f3_wxs_gdc_realn.bam	a7ff66ff6108eb9bb165c4e887521c53	27677995105	released
2fc352b0-f4d6-4614-929c-586fec9d96a7	4f97de65-e2ea-444d-b824-70905e5059c2_wxs_gdc_realn.bam	7d4f54ece59436eda029e21bf0268649	24070226838	released
ad3e80d9-c656-4933-b3a6-2e5e8f03c0e7	38f6baf0-4400-4c12-8eab-3e24d38e39ec_wxs_gdc_realn.bam	49ecb8615918e50df1cc1e6c4aabf77c	12898002860	released
7e61649b-1921-40a9-b358-2551ddce3441	a6efdded-0dee-4407-a1b2-bdfdb1649a07_wxs_gdc_realn.bam	36b5af4152d0de114e282041357964f0	35035781633	released
47919f0c-f252-4f59-9572-be8c3099f2b5	c4bc479e-97aa-4b67-bf96-52ebf695c33b_wxs_gdc_realn.bam	bd3e68d46660736ef5b944393a9f2cee	31539231212	released
35bf8067-5571-49b1-9e6a-74b97dcab9b5	40c00f60-3ff1-4cb7-a1ed-657bab88f84d_wxs_gdc_realn.bam	c9bf1d5f03e0202ea6a2ead0065d5898	14365974355	released
f1fcc7c8-bbfb-4cc4-b814-db7145de1681	f848b66f-bd9e-4fba-afd4-eb58848d1ef4_wxs_gdc_realn.bam	b09dc053872d58d7fb541127c6d45621	36450004876	released
