id	filename	md5	size	state
55734577-302c-4dde-9ef0-c881d04450da	db8da47e-0daa-4ebc-81fa-756dacf71ca7_wxs_gdc_realn.bam	18005fb299837f589fe6d0b77db661ec	22688696369	released
10d82bf0-fa6b-4075-ba35-301661b19bf3	a3d223eb-20e6-40b9-9f07-e5f865bd2439_wxs_gdc_realn.bam	d27142da0706da5e4bec1057192a10bf	30845979148	released
fb64a452-4686-4105-8652-111c8e587f2d	a3d7f86d-e67c-4588-9a94-f6c98ed06faa_wxs_gdc_realn.bam	e82c288a2c1e3df2e49be9305fc6b48b	29973078696	released
9830a4b4-d459-4c48-bfeb-0fa78ba71044	6d3206c6-0ca8-4b2b-a160-b1719217f9c7_wxs_gdc_realn.bam	a088c89c5a0b1de9c7237436c207473f	19783886529	released
871c5c7c-5b2d-4aa7-a406-da094c15d64a	6c9a17cd-a638-47f4-ba5d-3ec57d96b56e_wxs_gdc_realn.bam	28f0f44b332b97d0eca60cd775321ec8	39793042896	released
cf8e19c9-6a2c-4aaf-913a-1de50abddc19	1904e458-1a6c-4e91-88cc-10ee154ded5b_wxs_gdc_realn.bam	d2aff0e83a328ca63ee3d4f13dad30f5	39543666126	released
4df0a16d-dd21-418e-976d-ac32418fb53d	3aff2da1-1647-4b95-abdb-c9db923cfc22_wxs_gdc_realn.bam	e5a509e0019f1426e51116481760a29b	20619659612	released
20014b38-6641-4866-88a0-713ef43e83b2	62243d12-b286-4315-b6da-71ef06c668c8_wxs_gdc_realn.bam	9e2cb50cd948480c29c1409b7477c5b5	29372513003	released
a215211f-1f66-4a7d-844e-17043d602046	7d4e8176-424e-41d9-ba1c-48feff2d2350_wxs_gdc_realn.bam	b6d5e2009fda148bd0f4ec125753a564	20281423206	released
799530cf-00be-45ef-a02e-0412831eb681	5d1dead5-d9a5-42d3-a703-4c38ad6e8f57_wxs_gdc_realn.bam	01b03e7e14c27117db8ed82d388c323b	18383529387	released
16638744-7e04-4d6f-b4be-149831081797	34eb095d-3d44-4c59-9ef5-94592ba97900_wxs_gdc_realn.bam	3e21fde545e53f1faf91e8a747aab991	30954164585	released
3e46ec81-89b4-4d6b-be3f-1e17a5377d5a	9a86338f-4176-4931-ba32-457e92d4b0dc_wxs_gdc_realn.bam	d5d0067cf9c33df885fede0510c7b4ee	18181010263	released
55cccd93-8960-441a-8bc0-3f56e74f4c7f	cb9257f9-ca3f-4c14-a680-6632175dd526_wxs_gdc_realn.bam	a31af5b7448a2f494992d54e21afa1ea	20373839234	released
e6bcb617-4d5e-491d-b912-1f2cb59237de	d57d98db-8901-497c-b97e-1fc813a6d1ab_wxs_gdc_realn.bam	ba31efb3a58177a498444e4db5a959fa	14919379008	released
fcfa40bb-4fcd-4217-a658-5d0d19448759	11571107-fe70-4140-afff-f4792a4fd473_wxs_gdc_realn.bam	13b5f91f5ea35c471bbfe8998c78de16	24906289613	released
e7c74c35-9ea1-4738-909b-5da18a496772	9f8120cf-4fd1-4404-9e87-a91a7c19e7a6_wxs_gdc_realn.bam	05920d99e8e5b43846aa1b49532ee57a	10475835024	released
98d46a57-da63-48ee-ab17-92453faa9000	67693f81-bf05-4221-ba0b-3a4ce2217bf3_wxs_gdc_realn.bam	277564601d862564eb18b37c39fa9ebb	24183159315	released
8fbbd632-afb5-4c33-9189-4220bb4c6bfc	43c3976e-2cda-446a-b2fc-06fe4a479670_wxs_gdc_realn.bam	6028760bd4ae61e0f17deb08892e8b58	51089825017	released
c1404e88-136b-48ec-91bd-e2420900850b	d5b0ec6a-964e-45ca-bfdd-31757e3dfeaf_wxs_gdc_realn.bam	1ab9fa4ca274035f5bbfeb5c02513c81	17451552539	released
f17b34f5-e172-492a-b801-9fea96bf7f42	91439f81-e2ff-4d75-9fcc-aee49fc9c5aa_wxs_gdc_realn.bam	5be2e65d56d93769cfbf2dea46c9a849	16321671859	released
a65cca7f-a694-4c82-89c4-35d233170393	0c4d979c-75f8-49bd-8e65-f980cbeae267_wxs_gdc_realn.bam	1288d9a3d26177f9baca214d74c504d5	20665282203	released
d877449f-8592-43b9-b1a1-55aa358584d7	0467a2fb-339a-4bd6-b5a0-8359626bc9db_wxs_gdc_realn.bam	815676a875c65aa0865abda6c8582591	15509881104	released
bef4a50a-32c4-4c57-b05b-fa2661e1938e	b62e3943-6354-4309-881b-3f1f10ecb1fd_wxs_gdc_realn.bam	d985f2193b3621b20ca526688f762d87	23811571549	released
70c78d53-cce7-4125-a38b-2bb060b4f9dd	e27ca8f5-3f76-4531-87ea-ba3a44f6830d_wxs_gdc_realn.bam	da50f6b492077efcf98c4412cd427f00	29264527280	released
5b4609b1-8a97-4490-b7c5-3446e954e385	a2158183-5c33-4f1b-bcae-66c8b1d7de30_wxs_gdc_realn.bam	f9a2aece21651d4a4c8624d15119f3a0	10597030508	released
6fed460f-34fb-4613-8e6d-92502d0874a9	7bff4f75-749d-4a63-9a64-0bcf1cd615ea_wxs_gdc_realn.bam	9d159540bde570ccade97da0f803179e	19012995566	released
2eb8ab3f-19f4-4ee9-b217-c13721b14be9	0ee95056-a7cc-415c-a487-3ad08604dfc0_wxs_gdc_realn.bam	201f26fa6f49bd7e6ff687a2407f01f3	31982726761	released
ff092411-cd90-4ab3-9efc-001769584b4f	81fff2d1-d6ed-4963-a5f6-5899cde6b359_wxs_gdc_realn.bam	535da21dd69f0de3540c2e2914497029	20702090805	released
37f75765-0f28-4757-b2c6-8af4581e5ae5	1d60d16a-5dc4-4cc9-9d63-ef6e40dcc5a9_wxs_gdc_realn.bam	825fe217f879b055a3ec81aee0b5b6cb	19756576894	released
95626408-a5ad-4ad2-9d61-2d6225627614	c65887cd-2df3-46ac-9787-f1ad62279055_wxs_gdc_realn.bam	b63a3c151813ac6d068e9f84a050c5d2	27893113573	released
dbbec4a7-b5f3-4a1c-b64b-d15be91a5259	6e6511fa-4f6e-4184-84b8-9e9e7a863632_wxs_gdc_realn.bam	fd92dabf3588ac9eedd442d7c4f1fc42	20756020483	released
c9359727-3492-41b2-8d7f-28f854ba1593	73d1406e-7588-4ba8-9900-8ff69d65b2bd_wxs_gdc_realn.bam	a96bd0207271b0a7c8fc7f14bc0950ed	22514745671	released
